Month Year,LGA Region,Approved Sites,Operational Sites,Approved EGMs,Operational EGMs,Metered Win
Nov-15,CAIRNS,44,41,1896,1739,7699632.01
Nov-15,CARPENTARIA,3,3,48,48,
Nov-15,CASSOWARY COAST,15,15,380,373,1031910.14
Nov-15,CENTRAL HIGHLANDS,19,18,461,406,1220331.78
Nov-15,CHARTERS TOWERS,9,9,150,150,358690.58
Nov-15,CLONCURRY,5,5,72,72,
Nov-15,COOK,3,3,54,43,
Nov-15,DOUGLAS,7,7,157,145,508628.26
Nov-15,FLINDERS,2,2,28,28,
Nov-15,FRASER COAST,35,34,1307,1227,4440459.25
Nov-15,GLADSTONE,25,24,659,595,2773493.45
Nov-15,GOLD COAST,131,126,5926,5677,25677781.3
Nov-15,GOONDIWINDI,9,9,147,139,393477.46
Nov-15,GYMPIE,19,19,372,363,1107388.57
Nov-15,HINCHINBROOK,7,7,97,89,286423.9
Nov-15,IPSWICH,39,37,1574,1519,6721691.37
Nov-15,ISAAC,16,16,315,309,778358.06
Nov-15,LIVINGSTONE,13,11,302,282,1142953.81
Nov-15,LOCKYER VALLEY,17,16,267,257,937211.03
Nov-15,LOGAN,38,37,2098,2031,12303426.66
Nov-15,LONGREACH,4,4,67,62,
Nov-15,MACKAY,46,43,1849,1734,5586197.17
Nov-15,MARANOA,10,8,171,130,384540.5
Nov-15,MAREEBA,7,6,204,191,677880.02
Nov-15,MCKINLAY,1,,10,,
Nov-15,MORETON BAY,64,63,3381,3190,15450109.45
Nov-15,MOUNT ISA,6,6,451,440,2110963.02
Nov-15,MURWEH,5,5,60,60,
Nov-15,NOOSA,14,14,516,506,2044950.43
Nov-15,NORTH BURNETT,8,8,83,83,193352.42
Nov-15,PAROO,1,1,24,24,
Nov-15,QUILPIE,1,1,6,6,
Nov-15,REDLAND,28,27,1240,1225,5465199.43
Nov-15,RICHMOND,1,1,8,8,
Nov-15,ROCKHAMPTON,38,34,1067,983,4096660.86
Nov-15,SCENIC RIM,19,19,263,253,547492.32
Nov-15,SOMERSET,13,12,149,130,310675.21
Nov-15,SOUTH BURNETT,17,17,339,339,979518.85
Nov-15,SOUTHERN DOWNS,13,13,356,351,857975.49
Nov-15,SUNSHINE COAST,72,70,3047,2900,11597453.57
Nov-15,TABLELANDS,5,5,155,139,
Nov-15,TOOWOOMBA,56,54,1687,1568,5295094.85
Nov-15,TORRES,5,4,140,83,
Nov-15,TOWNSVILLE,45,40,1900,1677,7871320.2
Nov-15,WEIPA,3,3,76,71,
Nov-15,WESTERN DOWNS,24,21,390,325,934849.1
Nov-15,WHITSUNDAY,19,18,500,426,1593607.47
Nov-15,WINTON,3,3,17,13,
Dec-15,BALONNE,5,5,86,86,
Dec-15,BANANA,10,10,187,171,445973.92
Dec-15,BARCALDINE,3,3,28,28,
Dec-15,BLACKALL TAMBO,3,2,26,18,
Dec-15,BRISBANE,195,192,8821,8594,43816668.37
Dec-15,BUNDABERG,39,39,1416,1233,4334569.29
Dec-15,BURDEKIN,8,7,214,169,633448.83
Dec-15,CAIRNS,44,41,1896,1747,8430314.76
Dec-15,CARPENTARIA,3,3,48,48,
Dec-15,CASSOWARY COAST,15,15,380,373,1127429.84
Dec-15,CENTRAL HIGHLANDS,19,18,461,406,1185445.6
Dec-15,CHARTERS TOWERS,9,9,150,150,366431.83
Dec-15,CLONCURRY,5,5,72,72,
Dec-15,COOK,3,3,54,43,
Dec-15,DOUGLAS,7,7,157,145,519849.25
Dec-15,FLINDERS,2,2,28,28,
Dec-15,FRASER COAST,35,34,1362,1228,4874609.36
Dec-15,GLADSTONE,25,24,659,626,2876781.44
Dec-15,GOLD COAST,131,126,5926,5675,27483256.14
Dec-15,GOONDIWINDI,9,9,147,139,453235.25
Dec-15,GYMPIE,19,19,372,372,1225151.22
Dec-15,HINCHINBROOK,7,7,97,89,356013.44
Dec-15,IPSWICH,39,37,1574,1519,7644878.36
Dec-15,ISAAC,16,16,315,308,779282.53
Dec-15,LIVINGSTONE,13,11,302,287,1265952.27
Dec-15,LOCKYER VALLEY,17,16,267,257,1007970.44
Dec-15,LOGAN,38,37,2098,2047,13744534.24
Dec-15,LONGREACH,4,4,67,62,
Dec-15,MACKAY,45,43,1849,1725,6000691.45
Dec-15,MARANOA,10,8,171,130,412000.31
Dec-15,MAREEBA,7,6,204,191,740766.95
Dec-15,MCKINLAY,1,,10,,
Dec-15,MORETON BAY,65,63,3519,3192,17204782.23
Dec-15,MOUNT ISA,6,6,451,440,2157769.54
Dec-15,MURWEH,5,5,60,60,
Dec-15,NOOSA,14,14,516,506,2238358.25
Dec-15,NORTH BURNETT,8,8,83,83,205842.52
Dec-15,PAROO,1,1,24,24,
Dec-15,QUILPIE,1,1,6,6,
Dec-15,REDLAND,28,27,1240,1226,5841576.34
Dec-15,RICHMOND,1,1,8,8,
Dec-15,ROCKHAMPTON,38,34,1072,983,4292428.52
Dec-15,SCENIC RIM,19,19,269,253,710030.82
Dec-15,SOMERSET,13,12,149,127,379408.37
Dec-15,SOUTH BURNETT,17,17,339,339,1096886.32
Dec-15,SOUTHERN DOWNS,13,13,356,351,1037057.6
Dec-15,SUNSHINE COAST,72,71,3047,2915,12766366.43
Dec-15,TABLELANDS,5,5,155,147,
Dec-15,TOOWOOMBA,56,54,1687,1558,5893951.98
Dec-15,TORRES,5,4,140,83,
Dec-15,TOWNSVILLE,45,40,1900,1683,8266395.23
Dec-15,WEIPA,3,3,76,71,
Dec-15,WESTERN DOWNS,24,21,390,325,932115.54
Dec-15,WHITSUNDAY,19,18,500,426,1517389.03
Dec-15,WINTON,3,3,17,13,
Jan-16,BALONNE,5,5,86,86,
Jan-16,BANANA,10,10,187,171,363484.28
Jan-16,BARCALDINE,3,3,28,28,
Jan-16,BLACKALL TAMBO,3,2,26,18,
Jan-16,BRISBANE,195,191,8812,8518,41346038.1
Jan-16,BUNDABERG,39,39,1416,1233,4147363.46
Jan-16,BURDEKIN,8,7,214,169,534853.21
Jan-16,CAIRNS,44,40,1920,1739,7541377.16
Jan-16,CARPENTARIA,3,3,48,48,
Jan-16,CASSOWARY COAST,15,15,380,373,1050875.73
Jan-16,CENTRAL HIGHLANDS,19,18,461,406,1099763.84
Jan-16,CHARTERS TOWERS,9,9,150,150,342757.29
Jan-16,CLONCURRY,5,5,72,72,
Jan-16,COOK,3,3,54,43,
Jan-16,DOUGLAS,7,7,157,145,444220.2
Jan-16,FLINDERS,2,2,28,28,
Jan-16,FRASER COAST,35,34,1362,1228,4889620.39
Jan-16,GLADSTONE,25,24,659,626,2511834.18
Jan-16,GOLD COAST,131,126,5926,5672,26135779.43
Jan-16,GOONDIWINDI,9,9,147,139,367140.18
Jan-16,GYMPIE,19,19,372,372,1215541.2
Jan-16,HINCHINBROOK,7,7,97,89,277047.07
Jan-16,IPSWICH,39,37,1574,1518,7275976.43
Jan-16,ISAAC,16,16,315,309,656394.26
Jan-16,LIVINGSTONE,13,11,302,287,1107962.79
Jan-16,LOCKYER VALLEY,17,16,267,257,1015493.47
Jan-16,LOGAN,39,37,2143,1910,12499457.81
Jan-16,LONGREACH,4,4,67,62,
Jan-16,MACKAY,45,43,1849,1725,5214583.36
Jan-16,MARANOA,10,8,171,130,372576.21
Jan-16,MAREEBA,7,6,204,191,669519.14
Jan-16,MCKINLAY,1,,10,,
Jan-16,MORETON BAY,64,63,3502,3189,16166460.96
Jan-16,MOUNT ISA,6,6,451,440,2167719.72
Jan-16,MURWEH,5,5,60,58,
Jan-16,NOOSA,14,14,516,506,2153971.35
Jan-16,NORTH BURNETT,8,8,83,83,196371.03
Jan-16,PAROO,1,1,24,24,
Jan-16,QUILPIE,1,1,6,6,
Jan-16,REDLAND,28,27,1240,1225,5565971.94
Jan-16,RICHMOND,1,1,8,8,
Jan-16,ROCKHAMPTON,38,34,1067,983,3997253.09
Jan-16,SCENIC RIM,19,19,269,253,667396.5
Jan-16,SOMERSET,13,12,149,127,344758.02
Jan-16,SOUTH BURNETT,17,17,339,339,1063103.65
Jan-16,SOUTHERN DOWNS,13,13,356,351,833927.07
Jan-16,SUNSHINE COAST,72,71,3047,2717,12053811.69
Jan-16,TABLELANDS,5,5,155,147,
Jan-16,TOOWOOMBA,56,54,1687,1559,5622140.96
Jan-16,TORRES,5,4,140,83,
Jan-16,TOWNSVILLE,45,40,1900,1684,7586855.15
Jan-16,WEIPA,3,3,76,74,
Jan-16,WESTERN DOWNS,24,21,381,316,935540.92
Jan-16,WHITSUNDAY,19,18,500,426,1544323.15
Jan-16,WINTON,3,3,17,13,
Feb-16,BALONNE,5,5,86,86,
Feb-16,BANANA,10,10,187,171,355440.94
Feb-16,BARCALDINE,3,3,28,28,
Feb-16,BLACKALL TAMBO,3,2,26,18,
Feb-16,BRISBANE,194,189,8805,8575,38610365.7
Feb-16,BUNDABERG,39,37,1386,1189,3649076.92
Feb-16,BURDEKIN,8,7,214,169,500257.58
Feb-16,CAIRNS,43,39,1913,1700,6994272.08
Feb-16,CARPENTARIA,3,3,48,48,
Feb-16,CASSOWARY COAST,15,14,380,367,910814.03
Feb-16,CENTRAL HIGHLANDS,19,18,461,406,859425.02
Feb-16,CHARTERS TOWERS,9,9,150,150,334424.65
Feb-16,CLONCURRY,5,5,72,72,
Feb-16,COOK,3,3,54,43,
Feb-16,DOUGLAS,7,7,157,145,408317.74
Feb-16,FLINDERS,2,2,28,28,
Feb-16,FRASER COAST,34,34,1322,1228,4346150.91
Feb-16,GLADSTONE,25,24,659,626,2307109.51
Feb-16,GOLD COAST,131,126,5950,5674,24182575.99
Feb-16,GOONDIWINDI,9,9,147,139,368758.03
Feb-16,GYMPIE,19,19,372,372,1013200.26
Feb-16,HINCHINBROOK,7,7,97,89,261325.28
Feb-16,IPSWICH,39,37,1587,1519,6736209.58
Feb-16,ISAAC,16,16,315,309,694750.16
Feb-16,LIVINGSTONE,13,11,302,287,1040275.45
Feb-16,LOCKYER VALLEY,17,16,267,257,899083.18
Feb-16,LOGAN,39,37,2143,1900,11478368.65
Feb-16,LONGREACH,4,4,67,62,
Feb-16,MACKAY,45,43,1849,1725,5242132.13
Feb-16,MARANOA,10,8,171,130,326662.46
Feb-16,MAREEBA,7,7,204,196,640995.23
Feb-16,MCKINLAY,1,,10,,
Feb-16,MORETON BAY,64,63,3503,3189,14945990.64
Feb-16,MOUNT ISA,6,6,443,441,1689994.89
Feb-16,MURWEH,5,5,60,60,
Feb-16,NOOSA,14,14,516,506,2016029.73
Feb-16,NORTH BURNETT,8,8,83,83,154747.9
Feb-16,PAROO,1,1,24,24,
Feb-16,QUILPIE,1,1,6,6,
Feb-16,REDLAND,28,27,1240,1225,4914021.43
Feb-16,RICHMOND,1,1,8,8,
Feb-16,ROCKHAMPTON,38,33,1067,979,3791165.46
Feb-16,SCENIC RIM,19,19,269,253,596331.47
Feb-16,SOMERSET,13,12,149,127,357132.98
Feb-16,SOUTH BURNETT,17,17,339,339,1022416.35
Feb-16,SOUTHERN DOWNS,13,13,356,351,895762.48
Feb-16,SUNSHINE COAST,72,71,3047,2922,11037882.74
Feb-16,TABLELANDS,5,5,155,147,
Feb-16,TOOWOOMBA,56,54,1687,1559,5301790.41
Feb-16,TORRES,5,4,140,83,
Feb-16,TOWNSVILLE,45,40,1900,1684,7309499.21
Feb-16,WEIPA,3,3,76,74,
Feb-16,WESTERN DOWNS,24,21,381,316,815950.93
Feb-16,WHITSUNDAY,19,18,500,426,1340453.01
Feb-16,WINTON,3,3,17,13,
Mar-16,BALONNE,5,5,86,86,
Mar-16,BANANA,10,10,187,172,360132.82
Mar-16,BARCALDINE,3,3,28,28,
Mar-16,BLACKALL TAMBO,3,2,18,18,
Mar-16,BRISBANE,193,188,8779,8563,40903475.69
Mar-16,BUNDABERG,39,37,1372,1189,3863917.72
Mar-16,BURDEKIN,8,7,214,169,502107.64
Mar-16,CAIRNS,42,39,1918,1699,7713541.03
Mar-16,CARPENTARIA,3,3,48,48,
Mar-16,CASSOWARY COAST,15,14,374,371,1107284
Mar-16,CENTRAL HIGHLANDS,19,18,446,406,983817.82
Mar-16,CHARTERS TOWERS,9,9,150,150,347031.61
Mar-16,CLONCURRY,5,5,72,72,
Mar-16,COOK,3,3,54,48,
Mar-16,DOUGLAS,7,7,157,145,434822.99
Mar-16,FLINDERS,2,2,28,28,
Mar-16,FRASER COAST,34,34,1322,1236,4707034.09
Mar-16,GLADSTONE,25,24,659,625,2360262.32
Mar-16,GOLD COAST,131,125,5940,5675,25450478.64
Mar-16,GOONDIWINDI,9,9,147,139,407476.98
Mar-16,GYMPIE,19,19,370,370,1159886.26
Mar-16,HINCHINBROOK,7,7,97,89,228128.4
Mar-16,IPSWICH,38,37,1604,1520,7133232.56
Mar-16,ISAAC,16,16,314,309,759308.46
Mar-16,LIVINGSTONE,13,11,302,287,1143996.33
Mar-16,LOCKYER VALLEY,17,16,262,257,872816.04
Mar-16,LOGAN,39,37,2143,1900,12078245.53
Mar-16,LONGREACH,4,4,67,62,
Mar-16,MACKAY,45,43,1849,1723,5566708.72
Mar-16,MARANOA,10,8,171,130,416527.67
Mar-16,MAREEBA,7,7,204,199,635034.4
Mar-16,MCKINLAY,1,,10,,
Mar-16,MORETON BAY,64,63,3503,3181,15379502.24
Mar-16,MOUNT ISA,6,6,443,433,1913537.79
Mar-16,MURWEH,5,5,60,60,
Mar-16,NOOSA,14,14,516,506,2018316.15
Mar-16,NORTH BURNETT,8,8,83,83,191810.76
Mar-16,PAROO,1,1,24,24,
Mar-16,QUILPIE,1,1,6,6,
Mar-16,REDLAND,28,27,1240,1225,5445460.13
Mar-16,RICHMOND,1,1,8,8,
Mar-16,ROCKHAMPTON,38,33,1067,979,4138328.78
Mar-16,SCENIC RIM,19,19,269,253,606895.03
Mar-16,SOMERSET,13,12,149,127,308472.51
Mar-16,SOUTH BURNETT,17,17,339,339,1096307.8
Mar-16,SOUTHERN DOWNS,13,13,356,351,946619.03
Mar-16,SUNSHINE COAST,72,71,3047,2900,11183345.86
Mar-16,TABLELANDS,5,5,155,147,
Mar-16,TOOWOOMBA,56,53,1700,1573,5538261.25
Mar-16,TORRES,5,4,140,83,
Mar-16,TOWNSVILLE,45,39,1894,1681,7688550.13
Mar-16,WEIPA,3,3,76,74,
Mar-16,WESTERN DOWNS,24,22,381,335,855130.8
Mar-16,WHITSUNDAY,19,18,509,426,1344756.09
Mar-16,WINTON,3,3,17,13,
Apr-16,BALONNE,5,5,86,86,
Apr-16,BANANA,10,10,181,149,408553.43
Apr-16,BARCALDINE,3,3,28,28,
Apr-16,BLACKALL TAMBO,2,2,18,18,
Apr-16,BRISBANE,191,188,8779,8566,41649703.82
Apr-16,BUNDABERG,37,37,1372,1189,3947293.87
Apr-16,BURDEKIN,8,7,214,169,538280.16
Apr-16,CAIRNS,42,40,1918,1743,7543184.63
Apr-16,CARPENTARIA,3,3,48,48,
Apr-16,CASSOWARY COAST,14,14,374,367,1045064.88
Apr-16,CENTRAL HIGHLANDS,19,18,446,391,1021678.95
Apr-16,CHARTERS TOWERS,9,9,150,150,401225.85
Apr-16,CLONCURRY,5,5,72,72,
Apr-16,COOK,3,3,54,48,
Apr-16,DOUGLAS,7,7,157,145,471810.65
Apr-16,FLINDERS,2,2,28,28,
Apr-16,FRASER COAST,34,34,1322,1258,4781931.43
Apr-16,GLADSTONE,25,24,659,626,2340177.02
Apr-16,GOLD COAST,130,125,5940,5677,25550060.46
Apr-16,GOONDIWINDI,9,9,147,139,372164.13
Apr-16,GYMPIE,19,19,370,370,1236456.47
Apr-16,HINCHINBROOK,7,7,97,89,296823.51
Apr-16,IPSWICH,38,37,1604,1519,7024849.79
Apr-16,ISAAC,16,16,313,307,739611.76
Apr-16,LIVINGSTONE,13,11,302,287,1135821.09
Apr-16,LOCKYER VALLEY,17,16,262,257,863488.35
Apr-16,LOGAN,39,37,2143,1900,12419304.65
Apr-16,LONGREACH,4,4,67,62,
Apr-16,MACKAY,45,43,1849,1723,5622660.44
Apr-16,MARANOA,10,8,171,130,401496.38
Apr-16,MAREEBA,7,7,204,199,611629.39
Apr-16,MCKINLAY,1,,10,,
Apr-16,MORETON BAY,64,63,3503,3181,15742998.04
Apr-16,MOUNT ISA,6,6,443,433,2000165.04
Apr-16,MURWEH,5,5,60,60,
Apr-16,NOOSA,14,14,516,506,2178106.37
Apr-16,NORTH BURNETT,8,8,83,83,221713.74
Apr-16,PAROO,1,1,24,23,
Apr-16,QUILPIE,1,1,6,6,
Apr-16,REDLAND,28,27,1240,1225,5653733.48
Apr-16,RICHMOND,1,1,8,8,
Apr-16,ROCKHAMPTON,38,32,1067,975,3855960.95
Apr-16,SCENIC RIM,19,19,269,253,708541.78
Apr-16,SOMERSET,13,12,149,127,326995.71
Apr-16,SOUTH BURNETT,17,17,339,338,1059268.96
Apr-16,SOUTHERN DOWNS,13,13,356,351,957170.91
Apr-16,SUNSHINE COAST,72,70,3043,2883,11444015.46
Apr-16,TABLELANDS,5,5,155,147,
Apr-16,TOOWOOMBA,55,53,1700,1571,5618748.24
Apr-16,TORRES,5,4,140,83,
Apr-16,TOWNSVILLE,44,39,1894,1679,7685865.93
Apr-16,WEIPA,3,3,76,74,
Apr-16,WESTERN DOWNS,24,22,381,335,1023716.07
Apr-16,WHITSUNDAY,19,17,501,418,1480787.55
Apr-16,WINTON,3,3,17,13,
May-16,BALONNE,5,5,86,86,
May-16,BANANA,10,10,181,149,366714.07
May-16,BARCALDINE,3,3,28,28,
May-16,BLACKALL TAMBO,2,2,18,18,
May-16,BRISBANE,191,188,8779,8569,40687720.85
May-16,BUNDABERG,37,37,1369,1185,4153777.77
May-16,BURDEKIN,8,7,214,169,522320.54
May-16,CAIRNS,42,40,1918,1812,8004996.47
May-16,CARPENTARIA,3,3,48,48,
May-16,CASSOWARY COAST,14,14,374,367,1036632.66
May-16,CENTRAL HIGHLANDS,19,18,446,391,911626.1
May-16,CHARTERS TOWERS,9,9,150,151,381945.85
May-16,CLONCURRY,5,5,72,72,
May-16,COOK,3,3,54,48,
May-16,DOUGLAS,7,7,157,145,556227.38
May-16,FLINDERS,2,2,28,28,
May-16,FRASER COAST,34,34,1322,1258,4503437.09
May-16,GLADSTONE,25,24,659,629,2371101.28
May-16,GOLD COAST,130,125,5940,5680,26009441.83
May-16,GOONDIWINDI,9,9,147,144,369374.89
May-16,GYMPIE,19,19,370,370,1176055.13
May-16,HINCHINBROOK,7,7,97,89,278204.83
May-16,IPSWICH,38,37,1714,1519,6992161.55
May-16,ISAAC,16,16,313,307,684938.85
May-16,LIVINGSTONE,13,11,302,287,1122485.13
May-16,LOCKYER VALLEY,17,16,262,257,868391.57
May-16,LOGAN,39,37,2143,1915,12116655.82
May-16,LONGREACH,4,4,67,62,
May-16,MACKAY,45,43,1849,1724,5313820.57
May-16,MARANOA,10,8,171,130,370363.17
May-16,MAREEBA,7,7,204,199,657394.05
May-16,MCKINLAY,1,,10,,
May-16,MORETON BAY,64,63,3503,3209,15389838.13
May-16,MOUNT ISA,6,6,443,433,1839842.75
May-16,MURWEH,5,5,60,60,
May-16,NOOSA,14,14,516,506,1941299.95
May-16,NORTH BURNETT,8,8,83,83,243882.12
May-16,PAROO,1,1,24,24,
May-16,QUILPIE,1,1,6,6,
May-16,REDLAND,28,27,1240,1225,5455735.6
May-16,RICHMOND,1,1,8,8,
May-16,ROCKHAMPTON,37,32,1067,979,4039417.09
May-16,SCENIC RIM,19,19,269,253,633553.78
May-16,SOMERSET,13,12,149,127,372136.9
May-16,SOUTH BURNETT,17,17,339,338,1020501.79
May-16,SOUTHERN DOWNS,13,13,356,351,927771.4
May-16,SUNSHINE COAST,72,70,3043,2934,11689238.61
May-16,TABLELANDS,5,5,155,147,
May-16,TOOWOOMBA,55,53,1700,1582,5376846.92
May-16,TORRES,5,4,140,83,
May-16,TOWNSVILLE,44,39,1894,1680,7728488.06
May-16,WEIPA,3,3,76,74,
May-16,WESTERN DOWNS,24,22,381,335,961454.55
May-16,WHITSUNDAY,18,17,501,418,1540151.3
May-16,WINTON,3,3,17,13,
Jun-16,BALONNE,5,5,86,86,
Jun-16,BANANA,10,10,181,149,445668.06
Jun-16,BARCALDINE,3,3,28,28,
Jun-16,BLACKALL TAMBO,2,2,18,18,
Jun-16,BRISBANE,191,188,8810,8572,41396030.4
Jun-16,BUNDABERG,37,37,1369,1185,4158043.86
Jun-16,BURDEKIN,8,7,214,169,591434.83
Jun-16,CAIRNS,42,40,1918,1815,8088703.98
Jun-16,CARPENTARIA,3,3,48,48,
Jun-16,CASSOWARY COAST,14,14,374,372,1054328.17
Jun-16,CENTRAL HIGHLANDS,19,18,446,391,1054088.11
Jun-16,CHARTERS TOWERS,9,9,150,150,372574.29
Jun-16,CLONCURRY,5,5,72,72,
Jun-16,COOK,3,3,54,48,
Jun-16,DOUGLAS,7,7,157,145,551035.41
Jun-16,FLINDERS,2,2,28,28,
Jun-16,FRASER COAST,34,34,1322,1260,4534365.45
Jun-16,GLADSTONE,25,24,659,626,2338994.4
Jun-16,GOLD COAST,130,125,5945,5682,26319194.89
Jun-16,GOONDIWINDI,9,9,147,144,423608.24
Jun-16,GYMPIE,19,19,370,370,1133346.12
Jun-16,HINCHINBROOK,7,7,97,89,288889.22
Jun-16,IPSWICH,38,37,1719,1519,7005755.29
Jun-16,ISAAC,16,16,313,307,700625.8
Jun-16,LIVINGSTONE,13,11,302,287,1111404.82
Jun-16,LOCKYER VALLEY,17,16,257,266,945303.78
Jun-16,LOGAN,39,37,2148,1917,11880679.46
Jun-16,LONGREACH,4,4,67,62,
Jun-16,MACKAY,45,43,1849,1725,5462163.37
Jun-16,MARANOA,10,8,171,130,379776.95
Jun-16,MAREEBA,7,7,213,199,739370.85
Jun-16,MCKINLAY,1,,10,,
Jun-16,MORETON BAY,64,63,3511,3206,15589463.97
Jun-16,MOUNT ISA,6,6,443,433,1862195.02
Jun-16,MURWEH,5,5,60,60,
Jun-16,NOOSA,14,14,516,506,2082279.67
Jun-16,NORTH BURNETT,8,8,83,83,230151.83
Jun-16,PAROO,1,1,24,24,
Jun-16,QUILPIE,1,1,6,6,
Jun-16,REDLAND,28,27,1245,1225,5350217.02
Jun-16,RICHMOND,1,1,8,8,
Jun-16,ROCKHAMPTON,37,32,1067,979,4109412.12
Jun-16,SCENIC RIM,19,19,269,253,616154.21
Jun-16,SOMERSET,13,12,149,127,378074.46
Jun-16,SOUTH BURNETT,17,17,339,338,1047957.99
Jun-16,SOUTHERN DOWNS,13,13,356,351,941087.17
Jun-16,SUNSHINE COAST,70,70,3008,2936,11579769.5
Jun-16,TABLELANDS,5,5,155,147,
Jun-16,TOOWOOMBA,55,53,1700,1582,5289533.63
Jun-16,TORRES,5,4,140,83,
Jun-16,TOWNSVILLE,44,39,1894,1690,7489370.18
Jun-16,WEIPA,3,3,76,74,
Jun-16,WESTERN DOWNS,24,22,381,334,903457.58
Jun-16,WHITSUNDAY,18,17,501,418,1606914.94
Jun-16,WINTON,3,3,17,13,
Jul-16,BALONNE,5,5,86,86,
Jul-16,BANANA,10,10,155,152,514786.47
Jul-16,BARCALDINE,3,3,28,28,
Jul-16,BLACKALL TAMBO,2,2,18,18,
Jul-16,BRISBANE,192,188,8820,8560,46274228.69
Jul-16,BUNDABERG,37,36,1362,1179,4831213.63
Jul-16,BURDEKIN,8,7,214,169,629541.24
Jul-16,CAIRNS,42,41,1948,1826,10283270.11
Jul-16,CARPENTARIA,3,3,48,48,
Jul-16,CASSOWARY COAST,14,14,374,372,1321508.08
Jul-16,CENTRAL HIGHLANDS,19,18,446,391,1224479.04
Jul-16,CHARTERS TOWERS,9,9,150,150,439061.51
Jul-16,CLONCURRY,5,5,72,72,
Jul-16,COOK,3,3,54,48,
Jul-16,DOUGLAS,7,7,157,145,557622.81
Jul-16,FLINDERS,2,2,28,28,
Jul-16,FRASER COAST,34,34,1322,1260,5510405.28
Jul-16,GLADSTONE,25,24,659,626,2694446.05
Jul-16,GOLD COAST,130,125,5945,5677,29494408.62
Jul-16,GOONDIWINDI,9,9,147,144,513653.86
Jul-16,GYMPIE,19,19,370,370,1404164.44
Jul-16,HINCHINBROOK,7,7,97,89,361176.7
Jul-16,IPSWICH,38,37,1719,1521,8650444.29
Jul-16,ISAAC,16,16,313,307,826897
Jul-16,LIVINGSTONE,13,11,302,287,1285119.09
Jul-16,LOCKYER VALLEY,17,16,257,257,1123258.93
Jul-16,LOGAN,39,36,2148,2009,14901068.34
Jul-16,LONGREACH,4,4,67,62,
Jul-16,MACKAY,45,43,1849,1725,6269878.84
Jul-16,MARANOA,10,9,171,140,453111.85
Jul-16,MAREEBA,7,7,213,199,968029.49
Jul-16,MCKINLAY,1,,10,,
Jul-16,MORETON BAY,64,63,3516,3220,18430117.92
Jul-16,MOUNT ISA,6,6,443,433,2288909.2
Jul-16,MURWEH,5,5,60,60,
Jul-16,NOOSA,14,14,516,506,2366131.89
Jul-16,NORTH BURNETT,8,8,83,83,258099.04
Jul-16,PAROO,1,1,24,24,
Jul-16,QUILPIE,1,1,6,6,
Jul-16,REDLAND,28,27,1245,1225,6306344.03
Jul-16,RICHMOND,1,1,8,8,
Jul-16,ROCKHAMPTON,37,32,1067,979,4759923.51
Jul-16,SCENIC RIM,19,19,269,253,737919.19
Jul-16,SOMERSET,13,12,149,127,475448.2
Jul-16,SOUTH BURNETT,17,17,339,338,1209855.9
Jul-16,SOUTHERN DOWNS,13,13,356,351,1062628.63
Jul-16,SUNSHINE COAST,70,70,3008,2942,13333797.92
Jul-16,TABLELANDS,5,5,155,147,
Jul-16,TOOWOOMBA,55,53,1700,1582,6147745.22
Jul-16,TORRES,5,4,140,83,
Jul-16,TOWNSVILLE,44,39,1894,1686,9409378.65
Jul-16,WEIPA,3,3,76,74,
Jul-16,WESTERN DOWNS,24,22,381,335,1037263.56
Jul-16,WHITSUNDAY,18,17,501,418,1964551.71
Jul-16,WINTON,3,3,17,13,
Aug-16,BALONNE,5,5,86,86,
Aug-16,BANANA,10,10,155,152,489126.58
Aug-16,BARCALDINE,3,3,28,28,
Aug-16,BLACKALL TAMBO,2,2,18,18,
Aug-16,BRISBANE,192,187,8898,8456,44988989.38
Aug-16,BUNDABERG,37,36,1362,1179,4590146.04
Aug-16,BURDEKIN,8,7,214,169,634493.37
Aug-16,CAIRNS,42,41,1948,1830,9803721.76
Aug-16,CARPENTARIA,3,3,48,48,
Aug-16,CASSOWARY COAST,14,14,374,366,1188077.76
Aug-16,CENTRAL HIGHLANDS,18,16,412,375,1155637.22
Aug-16,CHARTERS TOWERS,9,9,150,150,445961.89
Aug-16,CLONCURRY,5,5,72,72,
Aug-16,COOK,3,3,54,48,
Aug-16,DOUGLAS,7,7,157,145,699267.86
Aug-16,FLINDERS,2,2,28,28,
Aug-16,FRASER COAST,34,34,1322,1260,5316145.61
Aug-16,GLADSTONE,25,24,659,620,2635719.44
Aug-16,GOLD COAST,130,125,5930,5657,29372047.57
Aug-16,GOONDIWINDI,9,9,147,144,509429.36
Aug-16,GYMPIE,19,19,370,372,1315420.65
Aug-16,HINCHINBROOK,7,7,97,89,377525.43
Aug-16,IPSWICH,37,37,1704,1514,8087495.27
Aug-16,ISAAC,16,15,306,302,759482.91
Aug-16,LIVINGSTONE,13,11,302,287,1179222.19
Aug-16,LOCKYER VALLEY,16,16,257,257,1088283.12
Aug-16,LOGAN,39,36,2138,2018,14640103.36
Aug-16,LONGREACH,4,4,67,62,
Aug-16,MACKAY,45,43,1871,1725,6130172.46
Aug-16,MARANOA,10,9,179,140,476501.19
Aug-16,MAREEBA,7,7,213,199,774858.04
Aug-16,MCKINLAY,1,,10,,
Aug-16,MORETON BAY,64,63,3516,3223,17867550.43
Aug-16,MOUNT ISA,6,6,443,433,2458907.71
Aug-16,MURWEH,5,5,60,60,
